assessmentId,internalTaxonId,scientificName,code,name,stressCode,stressName,ancestry,ias,internationalTrade,scope,severity,text,timing,virus
61985350,61985348,Podophyllum hexandrum,5.2.1,Intentional use (species is the target),2.1|2.2,Species mortality|Species disturbance,,,Yes,Majority (50-90%),Rapid Declines,,Ongoing,
61985350,61985348,Podophyllum hexandrum,8.2.1,Unspecified species,2.2,Species disturbance,,,,Minority (<50%),Unknown,Musk Deer (Moschus spp.),Ongoing,
61985350,61985348,Podophyllum hexandrum,11.1,Habitat shifting & alteration,1.2|1.3|2.2,Ecosystem degradation|Indirect ecosystem effects|Species disturbance,,,,Unknown,Unknown,,Ongoing,
61985350,61985348,Podophyllum hexandrum,11.3,Temperature extremes,1.2|1.3|2.2,Ecosystem degradation|Indirect ecosystem effects|Species disturbance,,,,Unknown,Unknown,,Ongoing,
61985350,61985348,Podophyllum hexandrum,2.3.1,Nomadic grazing,1.2|1.3|2.2,Ecosystem degradation|Indirect ecosystem effects|Species disturbance,,,,Minority (<50%),"Slow, Significant Declines",,Ongoing,
61985350,61985348,Podophyllum hexandrum,2.3.2,"Small-holder grazing, ranching or farming",1.2|1.3|2.2,Ecosystem degradation|Indirect ecosystem effects|Species disturbance,,,,Minority (<50%),"Slow, Significant Declines",,Ongoing,
61985350,61985348,Podophyllum hexandrum,5.3.3,Unintentional effects: (subsistence/small scale) [harvest],1.2|1.3|2.1|2.2,Ecosystem degradation|Indirect ecosystem effects|Species mortality|Species disturbance,,,,Unknown,Unknown,,Ongoing,
61987625,61987623,Canarium euphyllum,2.2.1,Small-holder plantations,"","",,,,,,,Ongoing,
61987625,61987623,Canarium euphyllum,2.2.2,Agro-industry plantations,"","",,,,,,,Ongoing,
61987625,61987623,Canarium euphyllum,2.1.2,Small-holder farming,"","",,,,,,,Ongoing,
61987625,61987623,Canarium euphyllum,2.1.3,Agro-industry farming,"","",,,,,,,Ongoing,
115932401,253632034,Syzygium stocksii,9.3.2,"Soil erosion, sedimentation","","",,,,Minority (<50%),"Slow, Significant Declines",,Ongoing,
115932401,253632034,Syzygium stocksii,2.2.2,Agro-industry plantations,"","",,,,Minority (<50%),"Slow, Significant Declines",,Ongoing,
115932401,253632034,Syzygium stocksii,1.1,Housing & urban areas,"","",,,,,,,Ongoing,
115932401,253632034,Syzygium stocksii,1.2,Commercial & industrial areas,"","",,,,,,,Ongoing,
117645817,33642,Elaeocarpus recurvatus,1.2,Commercial & industrial areas,"","",,,,Minority (<50%),"Slow, Significant Declines",,Ongoing,
117645817,33642,Elaeocarpus recurvatus,1.3,Tourism & recreation areas,"","",,,,Minority (<50%),Causing/Could cause fluctuations,,Ongoing,
117645817,33642,Elaeocarpus recurvatus,2.2.2,Agro-industry plantations,"","",,,,Majority (50-90%),"Slow, Significant Declines",,Ongoing,
117645817,33642,Elaeocarpus recurvatus,7.1.1,Increase in fire frequency/intensity,"","",,,,Minority (<50%),"Slow, Significant Declines",,Ongoing,
129336875,129335824,Palaquium polyanthum,2.2.1,Small-holder plantations,"","",,,,,,,Ongoing,
129336875,129335824,Palaquium polyanthum,2.2.2,Agro-industry plantations,"","",,,,,,,Ongoing,
129336875,129335824,Palaquium polyanthum,2.1.2,Small-holder farming,"","",,,,,,,Ongoing,
129336875,129335824,Palaquium polyanthum,2.1.3,Agro-industry farming,"","",,,,,,,Ongoing,
153622783,153112765,Litsea coelestis,2.2.1,Small-holder plantations,"","",,,,,,,Ongoing,
153622783,153112765,Litsea coelestis,2.2.2,Agro-industry plantations,"","",,,,,,,Ongoing,
153622783,153112765,Litsea coelestis,2.1.2,Small-holder farming,"","",,,,,,,Ongoing,
153622783,153112765,Litsea coelestis,2.1.3,Agro-industry farming,"","",,,,,,,Ongoing,
156940901,155993997,Syzygium avene,2.2.2,Agro-industry plantations,"","",,,,,,,Ongoing,
156940901,155993997,Syzygium avene,1.1,Housing & urban areas,"","",,,,,,,Ongoing,
156940901,155993997,Syzygium avene,4.1,Roads & railroads,"","",,,,,,,Ongoing,
156940901,155993997,Syzygium avene,1.3,Tourism & recreation areas,"","",,,,,,,Ongoing,
156940901,155993997,Syzygium avene,2.1.3,Agro-industry farming,"","",,,,,,,Ongoing,
172581635,172580995,Alseodaphnopsis petiolaris,2.1.2,Small-holder farming,"","",,,,,,,Ongoing,
172581635,172580995,Alseodaphnopsis petiolaris,2.2.2,Agro-industry plantations,"","",,,,,,,Ongoing,
172581635,172580995,Alseodaphnopsis petiolaris,2.2.1,Small-holder plantations,"","",,,,,,,Ongoing,
172581635,172580995,Alseodaphnopsis petiolaris,1.1,Housing & urban areas,"","",,,,,,,Ongoing,
173472237,31185,Cynometra bourdillonii,2.1.4,Scale Unknown/Unrecorded,1.1|1.2,Ecosystem conversion|Ecosystem degradation,,,,,,,Ongoing,
173472237,31185,Cynometra bourdillonii,2.3.4,Scale Unknown/Unrecorded,1.1|1.2,Ecosystem conversion|Ecosystem degradation,,,,,,,Ongoing,
173472237,31185,Cynometra bourdillonii,5.3.5,Motivation Unknown/Unrecorded,1.2,Ecosystem degradation,,,,,,,Ongoing,
177944173,177944137,Premna debiana,2.1.2,Small-holder farming,"","",,,,,,,Ongoing,
177944173,177944137,Premna debiana,2.3.2,"Small-holder grazing, ranching or farming","","",,,,,,,Ongoing,
177944173,177944137,Premna debiana,1.1,Housing & urban areas,"","",,,,,,,Ongoing,
177944173,177944137,Premna debiana,4.1,Roads & railroads,"","",,,,,,,Ongoing,
179054978,179054974,Dasymaschalon longiflorum,2.1.1,Shifting agriculture,1.1|1.2|2.1|2.2,Ecosystem conversion|Ecosystem degradation|Species mortality|Species disturbance,,,,Unknown,Unknown,,Ongoing,
179207816,179207814,Goniothalamus thwaitesii,2.1.1,Shifting agriculture,1.1|1.2|2.1|2.2,Ecosystem conversion|Ecosystem degradation|Species mortality|Species disturbance,,,,Unknown,Unknown,,Ongoing,
185287991,176848640,Alphonsea zeylanica,1.1,Housing & urban areas,1.1|1.2|2.1|2.2,Ecosystem conversion|Ecosystem degradation|Species mortality|Species disturbance,,,,Unknown,Unknown,,Ongoing,
185287991,176848640,Alphonsea zeylanica,2.1.1,Shifting agriculture,1.1|1.2|2.1|2.2,Ecosystem conversion|Ecosystem degradation|Species mortality|Species disturbance,,,,Unknown,Unknown,,Ongoing,
187022622,187022603,Murdannia assamica,4.1,Roads & railroads,1.2|2.1,Ecosystem degradation|Species mortality,,,,Whole (>90%),Unknown,,Ongoing,
187022673,187022663,Murdannia brownii,3.2,Mining & quarrying,1.2,Ecosystem degradation,,,,Majority (50-90%),Rapid Declines,,Ongoing,
187022673,187022663,Murdannia brownii,1.3,Tourism & recreation areas,1.2,Ecosystem degradation,,,,Majority (50-90%),Rapid Declines,,Ongoing,
187024275,187024265,Murdannia saddlepeakensis,6.1,Recreational activities,1.2,Ecosystem degradation,,,,Whole (>90%),Rapid Declines,,Ongoing,
187025974,187025460,Murdannia sanjappae,1.3,Tourism & recreation areas,1.2,Ecosystem degradation,,,,Whole (>90%),Rapid Declines,,Ongoing,
191547574,191547570,Amorphophallus smithsonianus,5.2.1,Intentional use (species is the target),2.1,Species mortality,,,No,Whole (>90%),Unknown,,Ongoing,
202740770,202483877,Semecarpus kurzii,2.2.1,Small-holder plantations,"","",,,,,,,Ongoing,
202740770,202483877,Semecarpus kurzii,2.2.2,Agro-industry plantations,"","",,,,,,,Ongoing,
202740770,202483877,Semecarpus kurzii,2.1.2,Small-holder farming,"","",,,,,,,Ongoing,
202740770,202483877,Semecarpus kurzii,2.1.3,Agro-industry farming,"","",,,,,,,Ongoing,
202740785,202483996,Semecarpus prainii,2.2.1,Small-holder plantations,"","",,,,,,,Ongoing,
202740785,202483996,Semecarpus prainii,2.2.2,Agro-industry plantations,"","",,,,,,,Ongoing,
202740785,202483996,Semecarpus prainii,2.1.2,Small-holder farming,"","",,,,,,,Ongoing,
202740785,202483996,Semecarpus prainii,2.1.3,Agro-industry farming,"","",,,,,,,Ongoing,
202740790,202484066,Semecarpus subpanduriformis,2.2.2,Agro-industry plantations,"","",,,,,,,Ongoing,
202740790,202484066,Semecarpus subpanduriformis,2.1.3,Agro-industry farming,"","",,,,,,,Ongoing,
202740790,202484066,Semecarpus subpanduriformis,1.1,Housing & urban areas,"","",,,,,,,Ongoing,
202740976,202536352,Grewia nagensium,2.2.1,Small-holder plantations,"","",,,,,,,Ongoing,
202740976,202536352,Grewia nagensium,2.2.2,Agro-industry plantations,"","",,,,,,,Ongoing,
202740976,202536352,Grewia nagensium,1.1,Housing & urban areas,"","",,,,,,,Ongoing,
202740976,202536352,Grewia nagensium,4.1,Roads & railroads,"","",,,,,,,Ongoing,
202740976,202536352,Grewia nagensium,1.3,Tourism & recreation areas,"","",,,,,,,Ongoing,
202740976,202536352,Grewia nagensium,2.1.2,Small-holder farming,"","",,,,,,,Ongoing,
202740976,202536352,Grewia nagensium,2.1.3,Agro-industry farming,"","",,,,,,,Ongoing,
202741202,202732050,Pterospermum aceroides,1.1,Housing & urban areas,"","",,,,,,,Ongoing,
202741202,202732050,Pterospermum aceroides,4.1,Roads & railroads,"","",,,,,,,Ongoing,
206909976,206837366,Glochidion andamanicum,1.1,Housing & urban areas,"","",,,,,,,Ongoing,
206909976,206837366,Glochidion andamanicum,4.1,Roads & railroads,"","",,,,,,,Ongoing,
206909976,206837366,Glochidion andamanicum,1.3,Tourism & recreation areas,"","",,,,,,,Ongoing,
210023175,38036,Syzygium caryophyllatum,1.1,Housing & urban areas,"","",,,,Minority (<50%),"Slow, Significant Declines",,Ongoing,
210023175,38036,Syzygium caryophyllatum,2.1.2,Small-holder farming,"","",,,,Minority (<50%),"Slow, Significant Declines",,Ongoing,
210023175,38036,Syzygium caryophyllatum,8.2,Problematic native species/diseases,"","",,,,Minority (<50%),"Slow, Significant Declines",,Ongoing,
210023175,38036,Syzygium caryophyllatum,6.3,Work & other activities,"","",,,,Minority (<50%),"Slow, Significant Declines",,Ongoing,
211814001,211716588,Garcinia succifolia,2.2.1,Small-holder plantations,"","",,,,,,,Ongoing,
211814001,211716588,Garcinia succifolia,2.2.2,Agro-industry plantations,"","",,,,,,,Ongoing,
211814001,211716588,Garcinia succifolia,1.1,Housing & urban areas,"","",,,,,,,Ongoing,
211814001,211716588,Garcinia succifolia,4.1,Roads & railroads,"","",,,,,,,Ongoing,
211814001,211716588,Garcinia succifolia,2.1.2,Small-holder farming,"","",,,,,,,Ongoing,
211814001,211716588,Garcinia succifolia,2.1.3,Agro-industry farming,"","",,,,,,,Ongoing,
213399586,213352738,Chionanthus sumatranus,2.2.1,Small-holder plantations,"","",,,,,,,Ongoing,
213399586,213352738,Chionanthus sumatranus,2.2.2,Agro-industry plantations,"","",,,,,,,Ongoing,
213399586,213352738,Chionanthus sumatranus,1.1,Housing & urban areas,"","",,,,,,,Ongoing,
213399586,213352738,Chionanthus sumatranus,4.1,Roads & railroads,"","",,,,,,,Ongoing,
213399586,213352738,Chionanthus sumatranus,1.3,Tourism & recreation areas,"","",,,,,,,Ongoing,
213399586,213352738,Chionanthus sumatranus,2.1.2,Small-holder farming,"","",,,,,,,Ongoing,
213399586,213352738,Chionanthus sumatranus,2.1.3,Agro-industry farming,"","",,,,,,,Ongoing,
218992481,200533196,Meyna pubescens,2.2.1,Small-holder plantations,"","",,,,,,,Ongoing,
218992481,200533196,Meyna pubescens,2.2.2,Agro-industry plantations,"","",,,,,,,Ongoing,
218992481,200533196,Meyna pubescens,1.1,Housing & urban areas,"","",,,,,,,Ongoing,
218992481,200533196,Meyna pubescens,4.1,Roads & railroads,"","",,,,,,,Ongoing,
218992481,200533196,Meyna pubescens,1.3,Tourism & recreation areas,"","",,,,,,,Ongoing,
218992481,200533196,Meyna pubescens,2.1.2,Small-holder farming,"","",,,,,,,Ongoing,
218992481,200533196,Meyna pubescens,2.1.3,Agro-industry farming,"","",,,,,,,Ongoing,
220912087,220761693,Lepisanthes andamanica,2.2.1,Small-holder plantations,"","",,,,,,,Ongoing,
220912087,220761693,Lepisanthes andamanica,2.2.2,Agro-industry plantations,"","",,,,,,,Ongoing,
220912087,220761693,Lepisanthes andamanica,1.1,Housing & urban areas,"","",,,,,,,Ongoing,
220912087,220761693,Lepisanthes andamanica,4.1,Roads & railroads,"","",,,,,,,Ongoing,
220912087,220761693,Lepisanthes andamanica,1.3,Tourism & recreation areas,"","",,,,,,,Ongoing,
220912087,220761693,Lepisanthes andamanica,2.1.2,Small-holder farming,"","",,,,,,,Ongoing,
220912087,220761693,Lepisanthes andamanica,2.1.3,Agro-industry farming,"","",,,,,,,Ongoing,
224134652,224100285,Planchonella longipetiolata,2.2.1,Small-holder plantations,"","",,,,,,,Ongoing,
224134652,224100285,Planchonella longipetiolata,2.2.2,Agro-industry plantations,"","",,,,,,,Ongoing,
224134652,224100285,Planchonella longipetiolata,1.1,Housing & urban areas,"","",,,,,,,Ongoing,
224134652,224100285,Planchonella longipetiolata,4.1,Roads & railroads,"","",,,,,,,Ongoing,
224134652,224100285,Planchonella longipetiolata,1.3,Tourism & recreation areas,"","",,,,,,,Ongoing,
224134652,224100285,Planchonella longipetiolata,2.1.2,Small-holder farming,"","",,,,,,,Ongoing,
224134652,224100285,Planchonella longipetiolata,2.1.3,Agro-industry farming,"","",,,,,,,Ongoing,
224134657,224088253,Gymnocladus burmanicus,2.2.1,Small-holder plantations,"","",,,,,,,Ongoing,
224134657,224088253,Gymnocladus burmanicus,2.2.2,Agro-industry plantations,"","",,,,,,,Ongoing,
224134657,224088253,Gymnocladus burmanicus,2.1.2,Small-holder farming,"","",,,,,,,Ongoing,
224134657,224088253,Gymnocladus burmanicus,2.1.3,Agro-industry farming,"","",,,,,,,Ongoing,
224134682,224106293,Tarenna helferi,2.2.1,Small-holder plantations,"","",,,,,,,Ongoing,
224134682,224106293,Tarenna helferi,2.1.2,Small-holder farming,"","",,,,,,,Ongoing,
224134682,224106293,Tarenna helferi,1.1,Housing & urban areas,"","",,,,,,,Ongoing,
224134732,224101293,Syzygium praetermissum,2.2.2,Agro-industry plantations,"","",,,,,,,Ongoing,
224134732,224101293,Syzygium praetermissum,2.1.3,Agro-industry farming,"","",,,,,,,Ongoing,
224134792,224085585,Dillenia mansonii,2.2.1,Small-holder plantations,"","",,,,,,,Ongoing,
224134792,224085585,Dillenia mansonii,2.2.2,Agro-industry plantations,"","",,,,,,,Ongoing,
224134792,224085585,Dillenia mansonii,2.1.2,Small-holder farming,"","",,,,,,,Ongoing,
224134792,224085585,Dillenia mansonii,2.1.3,Agro-industry farming,"","",,,,,,,Ongoing,
224134827,224071631,Allophylus subfalcatus,2.2.1,Small-holder plantations,"","",,,,,,,Ongoing,
224134827,224071631,Allophylus subfalcatus,2.2.2,Agro-industry plantations,"","",,,,,,,Ongoing,
224134827,224071631,Allophylus subfalcatus,2.1.2,Small-holder farming,"","",,,,,,,Ongoing,
224134827,224071631,Allophylus subfalcatus,2.1.3,Agro-industry farming,"","",,,,,,,Ongoing,
224134837,224101709,Syzygium venustum,2.2.1,Small-holder plantations,"","",,,,,,,Ongoing,
224134837,224101709,Syzygium venustum,2.1.2,Small-holder farming,"","",,,,,,,Ongoing,
224134837,224101709,Syzygium venustum,5.3.5,Motivation Unknown/Unrecorded,"","",,,,,,,Ongoing,
226499542,226499453,Elaeocarpus weibelii,9.4,Garbage & solid waste,1.1|1.2|2.2,Ecosystem conversion|Ecosystem degradation|Species disturbance,,,,Minority (<50%),Causing/Could cause fluctuations,,Ongoing,
226499542,226499453,Elaeocarpus weibelii,10.3,Avalanches/landslides,1.1|1.2|2.1|2.2,Ecosystem conversion|Ecosystem degradation|Species mortality|Species disturbance,,,,Minority (<50%),Causing/Could cause fluctuations,,Ongoing,
226499542,226499453,Elaeocarpus weibelii,4.1,Roads & railroads,1.1|1.2|2.1|2.2,Ecosystem conversion|Ecosystem degradation|Species mortality|Species disturbance,,,,Whole (>90%),"Slow, Significant Declines",,Ongoing,
226499542,226499453,Elaeocarpus weibelii,6.1,Recreational activities,1.1|1.2|2.1|2.2,Ecosystem conversion|Ecosystem degradation|Species mortality|Species disturbance,,,,Whole (>90%),Rapid Declines,,Ongoing,
226499542,226499453,Elaeocarpus weibelii,2.1.3,Agro-industry farming,1.1|1.2|2.2,Ecosystem conversion|Ecosystem degradation|Species disturbance,,,,Majority (50-90%),Unknown,,Ongoing,
226499542,226499453,Elaeocarpus weibelii,1.3,Tourism & recreation areas,1.1|1.2|1.3|2.2,Ecosystem conversion|Ecosystem degradation|Indirect ecosystem effects|Species disturbance,,,,Majority (50-90%),Negligible declines,,Ongoing,
228009889,228007161,Wrightia indica,1.3,Tourism & recreation areas,"","",,,,Majority (50-90%),Causing/Could cause fluctuations,,Ongoing,
228009889,228007161,Wrightia indica,7.1.3,Trend Unknown/Unrecorded,"","",,,,Majority (50-90%),Rapid Declines,,Ongoing,
228009889,228007161,Wrightia indica,11.3,Temperature extremes,"","",,,,Whole (>90%),"Slow, Significant Declines",,Ongoing,
228009889,228007161,Wrightia indica,2.1.1,Shifting agriculture,"","",,,,Unknown,Unknown,,Ongoing,
228009899,228007388,Croton gibsonianus,11.1,Habitat shifting & alteration,2.2,Species disturbance,,,,Whole (>90%),Causing/Could cause fluctuations,,Ongoing,
228009899,228007388,Croton gibsonianus,1.3,Tourism & recreation areas,"","",,,,Majority (50-90%),Causing/Could cause fluctuations,,Ongoing,
228009899,228007388,Croton gibsonianus,2.1.3,Agro-industry farming,"","",,,,Majority (50-90%),"Slow, Significant Declines",,Ongoing,
228009899,228007388,Croton gibsonianus,5.3.5,Motivation Unknown/Unrecorded,"","",,,,Majority (50-90%),Rapid Declines,,Ongoing,
228009899,228007388,Croton gibsonianus,1.1,Housing & urban areas,"","",,,,,,,Ongoing,
228009899,228007388,Croton gibsonianus,4.1,Roads & railroads,"","",,,,,,,Ongoing,
228009899,228007388,Croton gibsonianus,7.1.1,Increase in fire frequency/intensity,"","",,,,,,,Ongoing,
228009899,228007388,Croton gibsonianus,7.2.11,Dams (size unknown),"","",,,,,,,Ongoing,
239579829,239578615,Strobilanthes kunthiana,2.2.3,Scale Unknown/Unrecorded,"","",,,,Minority (<50%),"Slow, Significant Declines",,Ongoing,
239579829,239578615,Strobilanthes kunthiana,2.1.3,Agro-industry farming,"","",,,,Minority (<50%),"Slow, Significant Declines",,Ongoing,
239579829,239578615,Strobilanthes kunthiana,7.1.2,Supression in fire frequency/intensity,"","",,,,Minority (<50%),Negligible declines,,Ongoing,
239579829,239578615,Strobilanthes kunthiana,2.2.2,Agro-industry plantations,"","",,,,Minority (<50%),"Slow, Significant Declines",,Ongoing,
239579834,239578975,Impatiens parasitica,2.2.3,Scale Unknown/Unrecorded,"","",,,,Minority (<50%),"Slow, Significant Declines",,Ongoing,
239579834,239578975,Impatiens parasitica,1.3,Tourism & recreation areas,"","",,,,Minority (<50%),"Slow, Significant Declines",,Ongoing,
239579834,239578975,Impatiens parasitica,5.3.4,Unintentional effects: (large scale) [harvest],"","",,,,Minority (<50%),"Slow, Significant Declines",,Ongoing,
239579834,239578975,Impatiens parasitica,7.1.2,Supression in fire frequency/intensity,"","",,,,Minority (<50%),"Slow, Significant Declines",,Ongoing,
239579834,239578975,Impatiens parasitica,2.1.3,Agro-industry farming,"","",,,,Minority (<50%),"Slow, Significant Declines",,Ongoing,
239579834,239578975,Impatiens parasitica,2.2.2,Agro-industry plantations,"","",,,,Minority (<50%),"Slow, Significant Declines",,Ongoing,
239856209,239855551,Ixora agasthyamalayana,2.1.4,Scale Unknown/Unrecorded,"","",,,,,,,Future,
239856209,239855551,Ixora agasthyamalayana,7.1.1,Increase in fire frequency/intensity,"","",,,,,,,Future,
